,product_category(1),product_category(2),product_category(3),product_category(4),product_category(5),product_category(6)
68545,1,9,14,0,0,0
68546,0,0,0,0,0,0
68547,0,0,0,0,0,0
68548,10,25,45,51,58,0
68549,5,45,285,0,0,0
68550,0,0,0,0,0,0
68551,3,16,16,0,0,0
68552,1,1,0,0,0,0
68553,0,0,0,0,0,0
68554,10,25,24,53,13,0
68555,0,0,0,0,0,0
68556,9,31,54,36,0,0
68557,4,14,158,164,120,0
68558,9,31,164,0,0,0
68559,0,0,0,0,0,0
68560,4,47,404,0,0,0
68561,0,0,0,0,0,0
68562,0,0,0,0,0,0
68563,8,24,23,0,0,0
68564,1,1,0,0,0,0
68565,0,0,0,0,0,0
68566,1,1,0,0,0,0
68567,3,8,77,0,0,0
68568,2,2,1,9,8,0
68569,4,14,13,11,0,0
68570,0,0,0,0,0,0
68571,0,0,0,0,0,0
68572,11,27,265,0,0,0
68573,3,18,18,26,0,0
68574,10,105,275,261,106,0
68575,0,0,0,0,0,0
68576,0,0,0,0,0,0
68577,0,0,0,0,0,0
68578,0,0,0,0,0,0
68579,0,0,0,0,0,0
68580,0,0,0,0,0,0
68581,4,42,63,73,0,0
68582,3,12,105,108,0,0
68583,0,0,0,0,0,0
68584,9,13,155,0,0,0
68585,0,0,0,0,0,0
68586,0,0,0,0,0,0
68587,0,0,0,0,0,0
68588,6,74,0,0,0,0
68589,8,36,44,0,0,0
68590,11,64,171,0,0,0
68591,4,4,3,0,0,0
68592,0,0,0,0,0,0
68593,0,0,0,0,0,0
68594,1,9,49,31,0,0
68595,0,0,0,0,0,0
68596,17,55,218,188,0,0
68597,0,0,0,0,0,0
68598,1,9,8,0,0,0
68599,3,3,2,5,39,0
68600,0,0,0,0,0,0
68601,0,0,0,0,0,0
68602,1,9,66,0,0,0
68603,8,34,41,23,0,0
68604,0,0,0,0,0,0
68605,4,5,401,0,0,0
68606,11,89,250,608,0,0
68607,2,2,47,91,0,0
68608,9,31,54,36,0,0
68609,11,64,235,0,0,0
68610,1,1,0,0,0,0
68611,3,3,2,2,0,0
68612,4,42,63,73,0,0
68613,5,53,309,0,0,0
68614,4,42,63,73,0,0
68615,6,21,0,0,0,0
68616,0,0,0,0,0,0
68617,0,0,0,0,0,0
68618,3,8,57,0,0,0
68619,4,14,13,63,0,0
68620,3,12,67,54,14,0
68621,3,3,2,5,31,0
68622,0,0,0,0,0,0
68623,3,3,2,5,1,0
68624,0,0,0,0,0,0
68625,1,9,14,0,0,0
68626,6,19,0,0,0,0
68627,0,0,0,0,0,0
68628,3,12,270,840,0,0
68629,1,9,14,0,0,0
68630,9,31,84,66,0,0
68631,0,0,0,0,0,0
68632,0,0,0,0,0,0
68633,4,14,158,164,120,0
68634,4,14,13,6,0,0
68635,0,0,0,0,0,0
68636,0,0,0,0,0,0
68637,1,1,0,0,0,0
68638,0,0,0,0,0,0
68639,0,0,0,0,0,0
68640,6,7,6,0,0,0
68641,0,0,0,0,0,0
68642,1,1,0,0,0,0
68643,4,14,59,41,146,0
68644,3,60,108,0,0,0
68645,0,0,0,0,0,0
68646,0,0,0,0,0,0
68647,0,0,0,0,0,0
68648,0,0,0,0,0,0
68649,0,0,0,0,0,0
68650,5,40,52,34,0,0
68651,0,0,0,0,0,0
68652,0,0,0,0,0,0
68653,0,0,0,0,0,0
68654,0,0,0,0,0,0
68655,0,0,0,0,0,0
68656,1,1,0,0,0,0
68657,0,0,0,0,0,0
68658,3,3,2,2,0,0
68659,1,9,53,118,0,0
68660,8,24,206,0,0,0
68661,1,1,0,0,0,0
68662,0,0,0,0,0,0
68663,2,20,142,121,0,0
68664,1,1,0,0,0,0
68665,1,1,0,0,0,0
68666,0,0,0,0,0,0
68667,10,25,45,51,233,44
68668,0,0,0,0,0,0
68669,0,0,0,0,0,0
68670,0,0,0,0,0,0
68671,0,0,0,0,0,0
68672,0,0,0,0,0,0
68673,0,0,0,0,0,0
68674,0,0,0,0,0,0
68675,0,0,0,0,0,0
68676,10,25,45,232,0,0
68677,0,0,0,0,0,0
68678,8,15,15,0,0,0
68679,1,9,73,0,0,0
68680,0,0,0,0,0,0
68681,0,0,0,0,0,0
68682,0,0,0,0,0,0
68683,0,0,0,0,0,0
68684,4,14,38,21,0,0
68685,1,1,0,0,0,0
68686,0,0,0,0,0,0
68687,10,25,24,53,13,0
68688,0,0,0,0,0,0
68689,1,9,53,86,0,0
68690,0,0,0,0,0,0
68691,0,0,0,0,0,0
68692,0,0,0,0,0,0
68693,0,0,0,0,0,0
68694,4,42,63,239,0,0
68695,0,0,0,0,0,0
68696,3,3,2,2,0,0
68697,0,0,0,0,0,0
68698,4,14,335,335,0,0
68699,1,9,65,113,0,0
68700,0,0,0,0,0,0
68701,5,91,225,0,0,0
68702,3,78,0,0,0,0
68703,0,0,0,0,0,0
68704,0,0,0,0,0,0
68705,0,0,0,0,0,0
68706,8,34,41,255,0,0
68707,8,37,0,0,0,0
68708,8,15,15,0,0,0
68709,0,0,0,0,0,0
68710,4,5,133,115,0,0
68711,8,36,44,0,0,0
68712,0,0,0,0,0,0
68713,0,0,0,0,0,0
68714,1,9,8,0,0,0
68715,12,30,37,96,0,0
68716,2,2,1,9,8,0
68717,0,0,0,0,0,0
68718,10,25,330,326,138,0
68719,0,0,0,0,0,0
68720,0,0,0,0,0,0
68721,1,23,22,0,0,0
68722,6,21,0,0,0,0
68723,0,0,0,0,0,0
68724,0,0,0,0,0,0
68725,6,74,0,0,0,0
68726,3,8,7,0,0,0
68727,3,3,2,2,0,0
68728,6,21,0,0,0,0
68729,0,0,0,0,0,0
68730,0,0,0,0,0,0
68731,3,12,67,54,62,0
68732,0,0,0,0,0,0
68733,4,5,72,126,0,0
68734,4,38,144,122,0,0
68735,5,6,5,0,0,0
68736,1,9,66,0,0,0
68737,0,0,0,0,0,0
68738,4,28,76,0,0,0
68739,0,0,0,0,0,0
68740,0,0,0,0,0,0
68741,6,19,0,0,0,0
68742,0,0,0,0,0,0
68743,8,34,227,0,0,0
68744,0,0,0,0,0,0
68745,11,27,124,445,0,0
68746,0,0,0,0,0,0
68747,8,24,23,0,0,0
68748,3,49,127,106,38,0
68749,9,31,80,196,0,0
68750,6,19,0,0,0,0
68751,1,9,8,0,0,0
68752,4,14,116,117,0,0
68753,1,9,49,31,0,0
68754,3,3,2,2,0,0
68755,0,0,0,0,0,0
68756,0,0,0,0,0,0
68757,8,15,117,0,0,0
68758,3,12,67,84,51,0
68759,1,9,8,0,0,0
68760,0,0,0,0,0,0
68761,0,0,0,0,0,0
68762,0,0,0,0,0,0
68763,0,0,0,0,0,0
68764,1,9,49,31,0,0
68765,0,0,0,0,0,0
68766,0,0,0,0,0,0
68767,0,0,0,0,0,0
68768,10,25,45,254,0,0
68769,4,42,63,73,0,0
68770,0,0,0,0,0,0
68771,14,82,358,370,0,0
68772,1,9,49,31,0,0
68773,0,0,0,0,0,0
68774,0,0,0,0,0,0
68775,0,0,0,0,0,0
68776,3,3,2,2,0,0
68777,17,65,340,431,0,0
68778,0,0,0,0,0,0
68779,0,0,0,0,0,0
68780,0,0,0,0,0,0
68781,0,0,0,0,0,0
68782,0,0,0,0,0,0
68783,15,46,305,421,0,0
68784,15,46,305,282,0,0
68785,1,9,483,645,0,0
68786,0,0,0,0,0,0
68787,0,0,0,0,0,0
68788,10,25,45,51,58,0
68789,0,0,0,0,0,0
68790,0,0,0,0,0,0
68791,1,9,66,0,0,0
68792,3,3,2,2,0,0
68793,5,39,51,0,0,0
68794,2,2,1,9,3,0
68795,0,0,0,0,0,0
68796,0,0,0,0,0,0
68797,0,0,0,0,0,0
68798,8,24,23,0,0,0
68799,0,0,0,0,0,0
68800,0,0,0,0,0,0
68801,0,0,0,0,0,0
68802,12,85,191,155,0,0
68803,6,21,0,0,0,0
68804,4,47,110,0,0,0
68805,0,0,0,0,0,0
68806,2,2,1,98,0,0
68807,0,0,0,0,0,0
68808,4,42,63,73,0,0
68809,2,2,9,32,0,0
68810,0,0,0,0,0,0
68811,0,0,0,0,0,0
68812,12,30,522,605,0,0
68813,0,0,0,0,0,0
68814,0,0,0,0,0,0
68815,0,0,0,0,0,0
68816,0,0,0,0,0,0
68817,0,0,0,0,0,0
68818,1,1,0,0,0,0
68819,4,14,13,83,0,0
68820,8,24,46,0,0,0
68821,0,0,0,0,0,0
68822,0,0,0,0,0,0
68823,4,26,29,330,140,0
68824,0,0,0,0,0,0
68825,0,0,0,0,0,0
68826,0,0,0,0,0,0
68827,0,0,0,0,0,0
68828,1,1,0,0,0,0
68829,0,0,0,0,0,0
68830,4,14,59,41,200,0
68831,8,84,442,0,0,0
68832,0,0,0,0,0,0
68833,0,0,0,0,0,0
68834,0,0,0,0,0,0
68835,0,0,0,0,0,0
68836,4,14,13,801,0,0
68837,8,139,0,0,0,0
68838,0,0,0,0,0,0
68839,2,20,19,137,0,0
68840,9,31,199,264,0,0
68841,0,0,0,0,0,0
68842,0,0,0,0,0,0
68843,4,5,83,0,0,0
68844,0,0,0,0,0,0
68845,0,0,0,0,0,0
68846,11,66,168,0,0,0
68847,0,0,0,0,0,0
68848,0,0,0,0,0,0
68849,2,20,19,137,0,0
68850,10,25,45,51,12,1
68851,0,0,0,0,0,0
68852,1,17,140,0,0,0
68853,4,28,33,18,0,0
68854,3,16,32,0,0,0
68855,0,0,0,0,0,0
68856,1,9,157,0,0,0
68857,1,9,8,0,0,0
68858,0,0,0,0,0,0
68859,9,31,54,143,0,0
68860,0,0,0,0,0,0
68861,0,0,0,0,0,0
68862,0,0,0,0,0,0
68863,0,0,0,0,0,0
68864,9,31,84,66,0,0
68865,0,0,0,0,0,0
68866,5,91,225,0,0,0
68867,0,0,0,0,0,0
68868,0,0,0,0,0,0
68869,1,9,66,0,0,0
68870,0,0,0,0,0,0
68871,1,9,8,0,0,0
68872,0,0,0,0,0,0
68873,0,0,0,0,0,0
68874,1,9,66,0,0,0
68875,4,42,63,182,98,0
68876,4,42,63,182,63,0
68877,0,0,0,0,0,0
68878,0,0,0,0,0,0
68879,0,0,0,0,0,0
68880,0,0,0,0,0,0
68881,1,17,140,0,0,0
68882,2,2,47,27,0,0
68883,0,0,0,0,0,0
68884,0,0,0,0,0,0
68885,0,0,0,0,0,0
68886,5,39,62,0,0,0
68887,0,0,0,0,0,0
68888,0,0,0,0,0,0
68889,0,0,0,0,0,0
68890,0,0,0,0,0,0
68891,1,9,53,275,0,0
68892,8,50,277,0,0,0
68893,1,9,66,0,0,0
68894,4,14,13,8,304,0
68895,0,0,0,0,0,0
68896,4,14,38,186,129,0
68897,0,0,0,0,0,0
68898,8,15,15,0,0,0
68899,12,30,37,107,0,0
68900,1,9,8,0,0,0
68901,0,0,0,0,0,0
68902,1,9,66,0,0,0
68903,8,24,46,0,0,0
68904,0,0,0,0,0,0
68905,1,9,49,31,0,0
68906,0,0,0,0,0,0
68907,11,89,250,608,0,0
68908,4,5,83,0,0,0
68909,10,25,45,225,0,0
68910,0,0,0,0,0,0
68911,3,8,57,0,0,0
68912,12,30,361,377,0,0
68913,3,8,77,0,0,0
68914,0,0,0,0,0,0
68915,2,2,1,98,0,0
68916,2,20,19,137,0,0
68917,0,0,0,0,0,0
68918,0,0,0,0,0,0
68919,0,0,0,0,0,0
68920,9,31,39,272,0,0
68921,8,24,206,0,0,0
68922,0,0,0,0,0,0
68923,0,0,0,0,0,0
68924,2,2,20,0,0,0
68925,0,0,0,0,0,0
68926,1,9,8,0,0,0
68927,4,4,3,0,0,0
68928,0,0,0,0,0,0
68929,0,0,0,0,0,0
68930,0,0,0,0,0,0
68931,0,0,0,0,0,0
68932,3,3,2,2,0,0
68933,0,0,0,0,0,0
68934,4,4,367,0,0,0
68935,0,0,0,0,0,0
68936,0,0,0,0,0,0
68937,0,0,0,0,0,0
68938,0,0,0,0,0,0
68939,2,20,19,137,0,0
68940,0,0,0,0,0,0
68941,0,0,0,0,0,0
68942,0,0,0,0,0,0
68943,0,0,0,0,0,0
68944,8,50,383,0,0,0
68945,0,0,0,0,0,0
68946,0,0,0,0,0,0
68947,3,3,2,2,0,0
68948,0,0,0,0,0,0
68949,4,14,13,79,0,0
68950,0,0,0,0,0,0
68951,6,21,0,0,0,0
68952,2,2,1,75,46,4
68953,0,0,0,0,0,0
68954,0,0,0,0,0,0
68955,9,31,258,361,0,0
68956,15,46,305,421,0,0
68957,0,0,0,0,0,0
68958,0,0,0,0,0,0
68959,0,0,0,0,0,0
68960,12,30,37,28,148,0
68961,4,14,59,41,41,0
68962,3,3,2,2,0,0
68963,8,34,227,0,0,0
68964,3,16,111,200,77,0
68965,0,0,0,0,0,0
68966,2,2,1,15,133,0
68967,0,0,0,0,0,0
68968,6,21,0,0,0,0
68969,8,34,106,0,0,0
68970,1,9,66,0,0,0
68971,0,0,0,0,0,0
68972,0,0,0,0,0,0
68973,6,76,0,0,0,0
68974,1,1,0,0,0,0
68975,1,1,0,0,0,0
68976,4,48,494,0,0,0
68977,1,29,242,0,0,0
68978,1,9,65,90,0,0
68979,0,0,0,0,0,0
68980,11,77,350,0,0,0
68981,2,2,1,75,46,8
68982,3,18,18,26,0,0
68983,10,25,45,51,12,1
68984,0,0,0,0,0,0
68985,8,11,10,0,0,0
68986,6,21,0,0,0,0
68987,10,25,45,51,12,1
68988,0,0,0,0,0,0
68989,0,0,0,0,0,0
68990,3,3,2,2,0,0
68991,2,2,47,27,0,0
68992,3,16,32,0,0,0
68993,0,0,0,0,0,0
68994,0,0,0,0,0,0
68995,8,34,227,0,0,0
68996,9,31,352,364,0,0
68997,3,3,2,5,1,0
68998,3,16,32,0,0,0
68999,0,0,0,0,0,0
69000,1,1,0,0,0,0
69001,0,0,0,0,0,0
69002,10,25,45,51,12,1
69003,5,53,104,0,0,0
69004,0,0,0,0,0,0
69005,0,0,0,0,0,0
69006,0,0,0,0,0,0
69007,0,0,0,0,0,0
69008,0,0,0,0,0,0
69009,0,0,0,0,0,0
69010,2,2,47,74,19,0
69011,0,0,0,0,0,0
69012,3,3,2,2,0,0
69013,0,0,0,0,0,0
69014,0,0,0,0,0,0
69015,0,0,0,0,0,0
69016,4,14,13,11,0,0
69017,1,1,0,0,0,0
69018,4,5,79,61,0,0
69019,3,3,2,5,31,0
69020,4,28,33,123,0,0
69021,0,0,0,0,0,0
69022,4,28,76,0,0,0
69023,8,11,10,0,0,0
69024,5,6,261,0,0,0
69025,10,105,275,405,0,0
69026,0,0,0,0,0,0
69027,0,0,0,0,0,0
69028,3,12,78,297,0,0
69029,0,0,0,0,0,0
69030,1,1,0,0,0,0
69031,2,2,47,74,19,0
69032,4,14,13,109,189,0
69033,8,15,117,0,0,0
69034,0,0,0,0,0,0
69035,2,2,47,91,0,0
69036,3,8,7,0,0,0
69037,4,14,13,11,0,0
69038,8,15,15,0,0,0
69039,0,0,0,0,0,0
69040,2,2,47,91,0,0
69041,0,0,0,0,0,0
69042,10,25,45,254,0,0
69043,5,22,506,0,0,0
69044,9,31,80,196,0,0
69045,4,42,63,73,0,0
69046,0,0,0,0,0,0
69047,0,0,0,0,0,0
69048,0,0,0,0,0,0
69049,2,2,47,27,0,0
69050,4,14,13,83,0,0
69051,3,3,2,2,0,0
69052,1,9,73,0,0,0
69053,8,37,0,0,0,0
69054,3,3,2,2,0,0
69055,0,0,0,0,0,0
69056,0,0,0,0,0,0
69057,4,48,85,68,0,0
69058,2,2,1,9,3,0
69059,4,28,33,18,0,0
69060,0,0,0,0,0,0
69061,0,0,0,0,0,0
69062,1,9,66,0,0,0
69063,0,0,0,0,0,0
69064,0,0,0,0,0,0
69065,4,4,217,0,0,0
69066,1,1,0,0,0,0
69067,4,42,63,73,0,0
69068,1,1,0,0,0,0
69069,1,9,49,31,0,0
69070,0,0,0,0,0,0
69071,3,12,67,84,51,0
69072,4,38,144,237,92,0
69073,0,0,0,0,0,0
69074,1,1,0,0,0,0
69075,0,0,0,0,0,0
69076,0,0,0,0,0,0
69077,0,0,0,0,0,0
69078,4,38,48,212,0,0
69079,5,39,51,0,0,0
69080,8,24,206,0,0,0
69081,0,0,0,0,0,0
69082,9,31,89,168,0,0
69083,0,0,0,0,0,0
69084,14,82,178,147,111,17
69085,1,1,0,0,0,0
69086,0,0,0,0,0,0
69087,0,0,0,0,0,0
69088,0,0,0,0,0,0
69089,1,23,22,0,0,0
69090,8,50,88,0,0,0
69091,8,11,28,0,0,0
69092,11,27,666,0,0,0
69093,0,0,0,0,0,0
69094,1,1,0,0,0,0
69095,12,30,37,65,33,19
69096,0,0,0,0,0,0
69097,0,0,0,0,0,0
69098,0,0,0,0,0,0
69099,4,5,26,14,0,0
69100,0,0,0,0,0,0
69101,2,2,1,98,0,0
69102,3,3,2,2,0,0
69103,0,0,0,0,0,0
69104,0,0,0,0,0,0
69105,0,0,0,0,0,0
69106,3,16,16,0,0,0
69107,8,24,46,0,0,0
69108,0,0,0,0,0,0
69109,0,0,0,0,0,0
69110,0,0,0,0,0,0
69111,5,6,5,0,0,0
69112,0,0,0,0,0,0
69113,0,0,0,0,0,0
69114,1,9,8,0,0,0
69115,1,9,8,0,0,0
69116,1,29,207,0,0,0
69117,1,23,40,0,0,0
69118,5,39,321,0,0,0
69119,8,11,10,0,0,0
69120,0,0,0,0,0,0
69121,0,0,0,0,0,0
69122,4,108,336,0,0,0
69123,3,60,501,0,0,0
69124,4,14,13,63,0,0
69125,3,58,0,0,0,0
69126,0,0,0,0,0,0
69127,17,65,251,228,0,0
69128,4,42,63,73,0,0
69129,5,40,52,34,0,0
69130,0,0,0,0,0,0
69131,0,0,0,0,0,0
69132,0,0,0,0,0,0
69133,0,0,0,0,0,0
69134,0,0,0,0,0,0
69135,1,9,49,300,0,0
69136,3,3,2,2,0,0
69137,0,0,0,0,0,0
69138,4,14,13,145,0,0
69139,0,0,0,0,0,0
69140,10,25,45,51,58,0
69141,0,0,0,0,0,0
69142,0,0,0,0,0,0
69143,0,0,0,0,0,0
69144,0,0,0,0,0,0
69145,0,0,0,0,0,0
69146,0,0,0,0,0,0
69147,0,0,0,0,0,0
69148,0,0,0,0,0,0
69149,3,3,2,2,0,0
69150,1,9,8,0,0,0
69151,5,6,261,0,0,0
69152,0,0,0,0,0,0
69153,0,0,0,0,0,0
69154,1,9,8,0,0,0
69155,0,0,0,0,0,0
69156,4,14,38,307,0,0
69157,0,0,0,0,0,0
69158,5,39,62,0,0,0
69159,0,0,0,0,0,0
69160,4,28,76,0,0,0
69161,6,21,0,0,0,0
69162,8,24,23,0,0,0
69163,0,0,0,0,0,0
69164,8,11,10,0,0,0
69165,6,21,0,0,0,0
69166,3,3,2,2,0,0
69167,4,14,13,83,0,0
69168,3,3,2,2,0,0
69169,2,2,47,27,0,0
69170,0,0,0,0,0,0
69171,0,0,0,0,0,0
69172,0,0,0,0,0,0
69173,0,0,0,0,0,0
69174,0,0,0,0,0,0
69175,0,0,0,0,0,0
69176,0,0,0,0,0,0
69177,10,25,45,33,0,0
69178,0,0,0,0,0,0
69179,0,0,0,0,0,0
69180,12,30,130,208,0,0
69181,3,12,270,256,125,0
69182,11,27,124,177,0,0
69183,3,3,2,2,0,0
69184,1,9,66,0,0,0
69185,0,0,0,0,0,0
69186,0,0,0,0,0,0
69187,3,60,240,452,0,0
69188,0,0,0,0,0,0
69189,0,0,0,0,0,0
69190,1,1,0,0,0,0
69191,0,0,0,0,0,0
69192,0,0,0,0,0,0
69193,0,0,0,0,0,0
69194,10,25,45,495,0,0
69195,9,13,161,0,0,0
69196,11,66,362,841,0,0
69197,1,9,14,0,0,0
69198,8,15,15,0,0,0
69199,4,5,79,204,0,0
69200,3,3,2,2,0,0
69201,0,0,0,0,0,0
69202,4,28,33,415,0,0
69203,4,14,13,268,0,0
69204,0,0,0,0,0,0
69205,3,3,2,2,0,0
69206,0,0,0,0,0,0
69207,1,9,65,113,0,0
69208,0,0,0,0,0,0
69209,2,2,1,15,5,0
69210,14,82,374,686,323,0
69211,0,0,0,0,0,0
69212,2,20,19,137,0,0
69213,0,0,0,0,0,0
69214,8,37,0,0,0,0
69215,4,26,29,16,176,0
69216,0,0,0,0,0,0
69217,6,21,0,0,0,0
69218,3,8,77,0,0,0
69219,4,28,33,18,0,0
69220,1,9,49,31,0,0
69221,0,0,0,0,0,0
69222,0,0,0,0,0,0
69223,1,9,8,0,0,0
69224,0,0,0,0,0,0
69225,0,0,0,0,0,0
69226,4,5,334,0,0,0
69227,0,0,0,0,0,0
69228,0,0,0,0,0,0
69229,3,8,57,0,0,0
69230,4,14,13,46,0,0
69231,11,102,295,0,0,0
69232,4,26,385,740,0,0
69233,4,14,59,41,34,0
69234,0,0,0,0,0,0
69235,4,5,79,204,0,0
69236,1,23,22,0,0,0
69237,14,82,178,147,187,34
69238,1,9,66,0,0,0
69239,0,0,0,0,0,0
69240,0,0,0,0,0,0
69241,0,0,0,0,0,0
69242,0,0,0,0,0,0
69243,0,0,0,0,0,0
69244,0,0,0,0,0,0
69245,0,0,0,0,0,0
69246,0,0,0,0,0,0
69247,12,30,145,0,0,0
69248,0,0,0,0,0,0
69249,8,34,227,0,0,0
69250,6,21,0,0,0,0
69251,8,63,123,0,0,0
69252,0,0,0,0,0,0
69253,1,9,14,0,0,0
69254,1,1,0,0,0,0
69255,9,31,80,196,0,0
69256,8,50,91,0,0,0
69257,8,24,23,0,0,0
69258,0,0,0,0,0,0
69259,5,22,506,0,0,0
69260,8,11,102,0,0,0
69261,3,8,7,0,0,0
69262,4,14,13,6,0,0
69263,5,73,149,0,0,0
69264,10,25,45,95,0,0
69265,1,1,0,0,0,0
69266,3,3,2,2,0,0
69267,1,1,0,0,0,0
69268,3,3,2,2,0,0
69269,4,28,76,0,0,0
69270,0,0,0,0,0,0
69271,0,0,0,0,0,0
69272,0,0,0,0,0,0
69273,0,0,0,0,0,0
69274,4,14,13,83,0,0
69275,4,38,48,92,0,0
69276,0,0,0,0,0,0
69277,0,0,0,0,0,0
69278,0,0,0,0,0,0
69279,5,73,149,0,0,0
69280,0,0,0,0,0,0
69281,9,31,54,50,0,0
69282,6,19,0,0,0,0
69283,0,0,0,0,0,0
69284,3,3,2,2,0,0
69285,2,20,19,137,0,0
69286,0,0,0,0,0,0
69287,10,25,45,24,0,0
69288,11,27,31,184,0,0
69289,3,3,2,2,0,0
69290,0,0,0,0,0,0
69291,15,46,368,0,0,0
69292,0,0,0,0,0,0
69293,8,50,91,0,0,0
69294,5,59,107,0,0,0
69295,10,25,45,51,12,1
69296,3,3,2,5,31,0
69297,3,60,240,452,0,0
69298,5,45,245,0,0,0
69299,0,0,0,0,0,0
69300,0,0,0,0,0,0
69301,0,0,0,0,0,0
69302,4,28,175,244,114,0
69303,0,0,0,0,0,0
69304,3,60,395,0,0,0
69305,4,5,401,0,0,0
69306,0,0,0,0,0,0
69307,5,6,103,0,0,0
69308,0,0,0,0,0,0
69309,0,0,0,0,0,0
69310,3,12,67,54,14,0
69311,0,0,0,0,0,0
69312,2,20,19,137,0,0
69313,0,0,0,0,0,0
69314,0,0,0,0,0,0
69315,0,0,0,0,0,0
69316,0,0,0,0,0,0
69317,11,66,636,778,0,0
69318,3,18,18,26,0,0
69319,2,2,1,98,0,0
69320,0,0,0,0,0,0
69321,2,2,47,27,0,0
69322,3,49,127,106,38,0
69323,0,0,0,0,0,0
69324,4,14,13,25,0,0
69325,2,20,626,762,0,0
69326,0,0,0,0,0,0
69327,0,0,0,0,0,0
69328,0,0,0,0,0,0
69329,0,0,0,0,0,0
69330,0,0,0,0,0,0
69331,0,0,0,0,0,0
69332,0,0,0,0,0,0
69333,0,0,0,0,0,0
69334,4,42,63,73,0,0
69335,10,25,45,62,0,0
69336,8,15,15,0,0,0
69337,9,31,164,0,0,0
69338,0,0,0,0,0,0
69339,0,0,0,0,0,0
69340,0,0,0,0,0,0
69341,0,0,0,0,0,0
69342,0,0,0,0,0,0
69343,4,14,38,186,66,0
69344,1,9,49,300,0,0
69345,0,0,0,0,0,0
69346,1,1,0,0,0,0
69347,1,1,0,0,0,0
69348,1,9,8,0,0,0
69349,0,0,0,0,0,0
69350,3,3,2,2,0,0
69351,1,1,0,0,0,0
69352,0,0,0,0,0,0
69353,0,0,0,0,0,0
69354,11,97,545,640,0,0
69355,8,11,10,0,0,0
69356,9,31,84,542,0,0
69357,3,8,77,0,0,0
69358,0,0,0,0,0,0
69359,3,3,2,2,0,0
69360,0,0,0,0,0,0
69361,8,24,23,0,0,0
69362,4,5,26,48,0,0
69363,0,0,0,0,0,0
69364,0,0,0,0,0,0
69365,0,0,0,0,0,0
69366,1,9,65,148,0,0
69367,0,0,0,0,0,0
69368,4,14,38,307,0,0
69369,0,0,0,0,0,0
69370,0,0,0,0,0,0
69371,8,24,46,0,0,0
69372,1,9,8,0,0,0
69373,17,55,218,280,119,0
69374,0,0,0,0,0,0
69375,4,42,63,73,0,0
69376,1,9,49,31,0,0
69377,8,34,227,0,0,0
69378,0,0,0,0,0,0
69379,0,0,0,0,0,0
69380,0,0,0,0,0,0
69381,1,23,22,0,0,0
69382,4,5,254,0,0,0
69383,3,16,16,0,0,0
69384,2,2,1,306,175,0
69385,3,8,77,0,0,0
69386,0,0,0,0,0,0
69387,11,77,357,0,0,0
69388,2,2,9,32,0,0
69389,0,0,0,0,0,0
69390,1,9,53,38,0,0
69391,0,0,0,0,0,0
69392,0,0,0,0,0,0
69393,2,20,232,203,0,0
69394,0,0,0,0,0,0
69395,3,12,67,84,143,0
69396,3,3,2,2,0,0
69397,0,0,0,0,0,0
69398,0,0,0,0,0,0
69399,6,21,0,0,0,0
69400,0,0,0,0,0,0
69401,4,14,13,8,30,0
69402,3,12,67,54,14,0
69403,3,16,16,0,0,0
69404,4,42,63,139,0,0
69405,0,0,0,0,0,0
69406,0,0,0,0,0,0
69407,3,3,2,2,0,0
69408,1,9,339,343,0,0
69409,1,9,66,0,0,0
69410,0,0,0,0,0,0
69411,0,0,0,0,0,0
69412,5,39,51,0,0,0
69413,9,31,453,0,0,0
69414,3,78,0,0,0,0
69415,0,0,0,0,0,0
69416,4,5,125,0,0,0
69417,0,0,0,0,0,0
69418,1,9,66,0,0,0
69419,0,0,0,0,0,0
69420,9,31,84,66,0,0
69421,14,82,374,451,239,0
69422,12,30,291,270,112,0
69423,3,8,57,0,0,0
69424,5,45,173,0,0,0
69425,0,0,0,0,0,0
69426,0,0,0,0,0,0
69427,5,6,103,0,0,0
69428,0,0,0,0,0,0
69429,9,31,89,70,0,0
69430,4,14,13,6,0,0
69431,0,0,0,0,0,0
69432,4,14,13,268,0,0
69433,2,2,9,32,0,0
69434,6,21,0,0,0,0
69435,0,0,0,0,0,0
69436,12,30,37,65,73,29
69437,4,14,13,46,0,0
69438,1,9,66,0,0,0
69439,0,0,0,0,0,0
69440,4,5,292,0,0,0
69441,0,0,0,0,0,0
69442,10,25,45,225,0,0
69443,1,9,14,0,0,0
69444,0,0,0,0,0,0
69445,4,14,13,101,0,0
69446,0,0,0,0,0,0
69447,4,5,79,204,0,0
69448,10,25,45,43,0,0
69449,0,0,0,0,0,0
69450,0,0,0,0,0,0
69451,0,0,0,0,0,0
69452,0,0,0,0,0,0
69453,0,0,0,0,0,0
69454,3,3,2,2,0,0
69455,1,9,66,0,0,0
69456,0,0,0,0,0,0
69457,1,17,17,0,0,0
69458,0,0,0,0,0,0
69459,10,25,45,51,12,1
69460,0,0,0,0,0,0
69461,0,0,0,0,0,0
69462,0,0,0,0,0,0
69463,5,40,624,0,0,0
69464,3,18,25,771,0,0
69465,0,0,0,0,0,0
69466,0,0,0,0,0,0
69467,0,0,0,0,0,0
69468,1,1,0,0,0,0
69469,0,0,0,0,0,0
69470,4,5,26,14,0,0
69471,0,0,0,0,0,0
69472,8,24,46,0,0,0
69473,8,11,102,0,0,0
69474,1,9,66,0,0,0
